threshold,accuracy,precision_1,recall_1,f1_1,review_rate
-0.6705169687222705,0.7647058823529411,0.703971119133574,0.9701492537313433,0.8158995815899581,0.9278074866310161
-0.6585839024808482,0.767379679144385,0.7065217391304348,0.9701492537313433,0.8176100628930818,0.9278074866310161
-0.6546761945915813,0.7807486631016043,0.7195571955719557,0.9701492537313433,0.826271186440678,0.9278074866310161
-0.6541898288499537,0.7834224598930482,0.7222222222222222,0.9701492537313433,0.8280254777070064,0.9278074866310161
-0.6511556120264004,0.786096256684492,0.724907063197026,0.9701492537313433,0.8297872340425532,0.9278074866310161
-0.6496982032453444,0.7887700534759359,0.7276119402985075,0.9701492537313433,0.8315565031982942,0.9278074866310161
-0.6495384339744161,0.7914438502673797,0.7303370786516854,0.9701492537313433,0.8333333333333334,0.9278074866310161
-0.637800198436254,0.7941176470588235,0.7330827067669173,0.9701492537313433,0.8351177730192719,0.9278074866310161
-0.6297577340536509,0.7967914438502673,0.7358490566037735,0.9701492537313433,0.8369098712446352,0.9278074866310161
-0.6261069843282556,0.7994652406417112,0.7386363636363636,0.9701492537313433,0.8387096774193549,0.9278074866310161
-0.6228757202444717,0.8021390374331551,0.7414448669201521,0.9701492537313433,0.8405172413793104,0.9278074866310161
-0.6193982440556793,0.8048128342245989,0.7442748091603053,0.9701492537313433,0.8423326133909287,0.9278074866310161
-0.6167012408701966,0.8074866310160428,0.7471264367816092,0.9701492537313433,0.8441558441558441,0.9278074866310161
-0.6150427821399238,0.8101604278074866,0.75,0.9701492537313433,0.8459869848156182,0.9278074866310161
-0.6128978320897738,0.8128342245989305,0.752895752895753,0.9701492537313433,0.8478260869565217,0.9278074866310161
-0.6041498601863853,0.8155080213903744,0.7558139534883721,0.9701492537313433,0.8496732026143791,0.9278074866310161
-0.6027841311753912,0.8181818181818182,0.7587548638132295,0.9701492537313433,0.851528384279476,0.9278074866310161
-0.5995366945928633,0.820855614973262,0.76171875,0.9701492537313433,0.8533916849015317,0.9278074866310161
-0.5978940837497484,0.8235294117647058,0.7647058823529411,0.9701492537313433,0.8552631578947368,0.9278074866310161
-0.5968887861030658,0.8262032085561497,0.7677165354330708,0.9701492537313433,0.8571428571428571,0.9278074866310161
-0.5936357653520563,0.8288770053475936,0.7707509881422925,0.9701492537313433,0.8590308370044053,0.9278074866310161
-0.5928442113323431,0.8315508021390374,0.7738095238095238,0.9701492537313433,0.8609271523178808,0.9278074866310161
-0.5889693562579821,0.8342245989304813,0.7768924302788844,0.9701492537313433,0.8628318584070797,0.9278074866310161
-0.5864268138179782,0.8315508021390374,0.776,0.9651741293532339,0.8603104212860311,0.9278074866310161
-0.5800973640458138,0.8368983957219251,0.782258064516129,0.9651741293532339,0.8641425389755011,0.9278074866310161
-0.5758186942360666,0.839572192513369,0.7854251012145749,0.9651741293532339,0.8660714285714286,0.9278074866310161
-0.5719690188027673,0.8422459893048129,0.7886178861788617,0.9651741293532339,0.8680089485458613,0.9278074866310161
-0.5637814521831608,0.8449197860962567,0.7918367346938775,0.9651741293532339,0.8699551569506726,0.9278074866310161
-0.5531978250946643,0.8475935828877005,0.7950819672131147,0.9651741293532339,0.8719101123595505,0.9278074866310161
-0.5482602280867344,0.8502673796791443,0.7983539094650206,0.9651741293532339,0.8738738738738738,0.9278074866310161
-0.541406638940769,0.8529411764705882,0.8016528925619835,0.9651741293532339,0.8758465011286681,0.9278074866310161
-0.5407015170914342,0.8556149732620321,0.8049792531120332,0.9651741293532339,0.8778280542986425,0.9278074866310161
-0.5295172203144067,0.8582887700534759,0.8083333333333333,0.9651741293532339,0.8798185941043084,0.9278074866310161
-0.5243171887907385,0.8449197860962567,0.8042553191489362,0.9402985074626866,0.8669724770642202,0.9278074866310161
-0.5204937037243877,0.8475935828877005,0.8076923076923077,0.9402985074626866,0.8689655172413793,0.9278074866310161
-0.5193326683398574,0.8502673796791443,0.8111587982832618,0.9402985074626866,0.8709677419354839,0.9278074866310161
-0.5156123563232076,0.8529411764705882,0.8146551724137931,0.9402985074626866,0.8729792147806005,0.9278074866310161
-0.5137182965571228,0.8556149732620321,0.8181818181818182,0.9402985074626866,0.875,0.9278074866310161
-0.5102173014885187,0.8582887700534759,0.8217391304347826,0.9402985074626866,0.877030162412993,0.9278074866310161
-0.5060573270660889,0.8609625668449198,0.8253275109170306,0.9402985074626866,0.8790697674418605,0.9278074866310161
-0.5048383387382576,0.8582887700534759,0.8245614035087719,0.9353233830845771,0.8764568764568764,0.9278074866310161
-0.5046222598687677,0.8556149732620321,0.8237885462555066,0.9303482587064676,0.8738317757009346,0.9278074866310161
-0.5043202831664042,0.8609625668449198,0.8311111111111111,0.9303482587064676,0.8779342723004695,0.9278074866310161
-0.49585728671353846,0.8636363636363636,0.8348214285714286,0.9303482587064676,0.88,0.9278074866310161
-0.48192167869203484,0.8609625668449198,0.8340807174887892,0.9253731343283582,0.8773584905660378,0.9278074866310161
